template,id,prompt,correct_answer
enhanced_causal_reasoning,96,Why should a reliable answer avoid saying that this proves the cause: a recycling campaign starts and recycling rates rise?,"Because the observation is associational and collection access, enforcement, prices, or public concern may also change recycling rates; it does not isolate the causal effect."
enhanced_causal_reasoning,97,A study reports that remote workers appear more productive than office workers. Why is this not enough to prove causation?,"It is not enough because job type, worker selection, seniority, home conditions, or manager expectations may confound the comparison."
enhanced_causal_reasoning,98,"In the finding that remote workers appear more productive than office workers, identify one plausible confounder or alternative explanation.","A plausible alternative is that job type, worker selection, seniority, home conditions, or manager expectations may confound the comparison."
enhanced_causal_reasoning,99,What kind of evidence would make the causal claim stronger if remote workers appear more productive than office workers?,"A randomized experiment, natural experiment, or well-matched comparison group controlling for major confounders would strengthen the causal claim."
enhanced_causal_reasoning,100,Why should a reliable answer avoid saying that this proves the cause: remote workers appear more productive than office workers?,"Because the observation is associational and job type, worker selection, seniority, home conditions, or manager expectations may confound the comparison; it does not isolate the causal effect."
enhanced_synthesis,21,Synthesize these two ideas: bacteria have cellular targets and viruses replicate inside host cells. What conclusion follows?,Antibiotics can target many bacterial processes but generally do not treat viral infections.
enhanced_synthesis,22,Compare the two concepts in this pair: bacteria have cellular targets and viruses replicate inside host cells.,Antibiotics can target many bacterial processes but generally do not treat viral infections.
enhanced_synthesis,23,Use both parts of this statement to give a careful interpretation: bacteria have cellular targets and viruses replicate inside host cells.,Antibiotics can target many bacterial processes but generally do not treat viral infections.
enhanced_synthesis,24,What mistake should be avoided when combining these facts: bacteria have cellular targets and viruses replicate inside host cells?,Antibiotics can target many bacterial processes but generally do not treat viral infections.
enhanced_synthesis,25,Synthesize these two ideas: large samples reduce random error and biased sampling creates systematic error. What conclusion follows?,Good design needs both adequate sample size and representative sampling; size alone cannot fix bias.
enhanced_synthesis,26,Compare the two concepts in this pair: large samples reduce random error and biased sampling creates systematic error.,Good design needs both adequate sample size and representative sampling; size alone cannot fix bias.
enhanced_synthesis,27,Use both parts of this statement to give a careful interpretation: large samples reduce random error and biased sampling creates systematic error.,Good design needs both adequate sample size and representative sampling; size alone cannot fix bias.
enhanced_synthesis,28,What mistake should be avoided when combining these facts: large samples reduce random error and biased sampling creates systematic error?,Good design needs both adequate sample size and representative sampling; size alone cannot fix bias.
enhanced_synthesis,29,Synthesize these two ideas: randomized trials support causality and observational studies show associations. What conclusion follows?,"Randomized evidence is usually stronger for causality, while observational evidence needs careful controls."
enhanced_synthesis,30,Compare the two concepts in this pair: randomized trials support causality and observational studies show associations.,"Randomized evidence is usually stronger for causality, while observational evidence needs careful controls."
enhanced_synthesis,31,Use both parts of this statement to give a careful interpretation: randomized trials support causality and observational studies show associations.,"Randomized evidence is usually stronger for causality, while observational evidence needs careful controls."
enhanced_synthesis,32,What mistake should be avoided when combining these facts: randomized trials support causality and observational studies show associations?,"Randomized evidence is usually stronger for causality, while observational evidence needs careful controls."
enhanced_synthesis,33,Synthesize these two ideas: precision measures flagged-case reliability and recall measures captured positives. What conclusion follows?,"A detector can catch most true cases while still producing many false alarms, so both metrics matter."
enhanced_synthesis,34,Compare the two concepts in this pair: precision measures flagged-case reliability and recall measures captured positives.,"A detector can catch most true cases while still producing many false alarms, so both metrics matter."
enhanced_synthesis,35,Use both parts of this statement to give a careful interpretation: precision measures flagged-case reliability and recall measures captured positives.,"A detector can catch most true cases while still producing many false alarms, so both metrics matter."
enhanced_synthesis,36,What mistake should be avoided when combining these facts: precision measures flagged-case reliability and recall measures captured positives?,"A detector can catch most true cases while still producing many false alarms, so both metrics matter."
enhanced_synthesis,37,Synthesize these two ideas: weather varies daily and climate describes long-term patterns. What conclusion follows?,Short-term weather events should not be used alone to confirm or refute long-term climate trends.
enhanced_synthesis,38,Compare the two concepts in this pair: weather varies daily and climate describes long-term patterns.,Short-term weather events should not be used alone to confirm or refute long-term climate trends.
enhanced_synthesis,39,Use both parts of this statement to give a careful interpretation: weather varies daily and climate describes long-term patterns.,Short-term weather events should not be used alone to confirm or refute long-term climate trends.
enhanced_synthesis,40,What mistake should be avoided when combining these facts: weather varies daily and climate describes long-term patterns?,Short-term weather events should not be used alone to confirm or refute long-term climate trends.
enhanced_synthesis,41,Synthesize these two ideas: source-grounded answers must follow evidence and LLMs may add plausible outside knowledge. What conclusion follows?,A source-grounded answer should avoid unsupported additions even if outside knowledge sounds plausible.
enhanced_synthesis,42,Compare the two concepts in this pair: source-grounded answers must follow evidence and LLMs may add plausible outside knowledge.,A source-grounded answer should avoid unsupported additions even if outside knowledge sounds plausible.
enhanced_synthesis,43,Use both parts of this statement to give a careful interpretation: source-grounded answers must follow evidence and LLMs may add plausible outside knowledge.,A source-grounded answer should avoid unsupported additions even if outside knowledge sounds plausible.
enhanced_synthesis,44,What mistake should be avoided when combining these facts: source-grounded answers must follow evidence and LLMs may add plausible outside knowledge?,A source-grounded answer should avoid unsupported additions even if outside knowledge sounds plausible.
enhanced_synthesis,45,Synthesize these two ideas: abstention avoids some false claims and also withholds answers. What conclusion follows?,Abstention should be reported separately because it can reduce contradictions without showing task success.
enhanced_synthesis,46,Compare the two concepts in this pair: abstention avoids some false claims and also withholds answers.,Abstention should be reported separately because it can reduce contradictions without showing task success.
enhanced_synthesis,47,Use both parts of this statement to give a careful interpretation: abstention avoids some false claims and also withholds answers.,Abstention should be reported separately because it can reduce contradictions without showing task success.
enhanced_synthesis,48,What mistake should be avoided when combining these facts: abstention avoids some false claims and also withholds answers?,Abstention should be reported separately because it can reduce contradictions without showing task success.
enhanced_synthesis,49,Synthesize these two ideas: semantic adequacy requires usefulness and contradiction detection checks conflict. What conclusion follows?,"An answer can be inadequate without being contradictory, so these labels should be separated."
enhanced_synthesis,50,Compare the two concepts in this pair: semantic adequacy requires usefulness and contradiction detection checks conflict.,"An answer can be inadequate without being contradictory, so these labels should be separated."
enhanced_synthesis,51,Use both parts of this statement to give a careful interpretation: semantic adequacy requires usefulness and contradiction detection checks conflict.,"An answer can be inadequate without being contradictory, so these labels should be separated."
enhanced_synthesis,52,What mistake should be avoided when combining these facts: semantic adequacy requires usefulness and contradiction detection checks conflict?,"An answer can be inadequate without being contradictory, so these labels should be separated."
enhanced_synthesis,53,Synthesize these two ideas: embedding similarity captures closeness and NLI estimates entailment or contradiction. What conclusion follows?,The two signals support different parts of semantic comparison and can fail in different ways.
enhanced_synthesis,54,Compare the two concepts in this pair: embedding similarity captures closeness and NLI estimates entailment or contradiction.,The two signals support different parts of semantic comparison and can fail in different ways.
enhanced_synthesis,55,Use both parts of this statement to give a careful interpretation: embedding similarity captures closeness and NLI estimates entailment or contradiction.,The two signals support different parts of semantic comparison and can fail in different ways.
enhanced_synthesis,56,What mistake should be avoided when combining these facts: embedding similarity captures closeness and NLI estimates entailment or contradiction?,The two signals support different parts of semantic comparison and can fail in different ways.
enhanced_synthesis,57,Synthesize these two ideas: uncertainty expression can be reliable and simple negation cues can over-trigger. What conclusion follows?,Cautionary wording may be correct but can be mistaken for contradiction by simple detectors.
enhanced_synthesis,58,Compare the two concepts in this pair: uncertainty expression can be reliable and simple negation cues can over-trigger.,Cautionary wording may be correct but can be mistaken for contradiction by simple detectors.
enhanced_synthesis,59,Use both parts of this statement to give a careful interpretation: uncertainty expression can be reliable and simple negation cues can over-trigger.,Cautionary wording may be correct but can be mistaken for contradiction by simple detectors.
enhanced_synthesis,60,What mistake should be avoided when combining these facts: uncertainty expression can be reliable and simple negation cues can over-trigger?,Cautionary wording may be correct but can be mistaken for contradiction by simple detectors.
enhanced_synthesis,61,Synthesize these two ideas: control groups provide baselines and random assignment reduces confounding. What conclusion follows?,Stronger experiments often use both a control group and random assignment.
enhanced_synthesis,62,Compare the two concepts in this pair: control groups provide baselines and random assignment reduces confounding.,Stronger experiments often use both a control group and random assignment.
enhanced_synthesis,63,Use both parts of this statement to give a careful interpretation: control groups provide baselines and random assignment reduces confounding.,Stronger experiments often use both a control group and random assignment.
enhanced_synthesis,64,What mistake should be avoided when combining these facts: control groups provide baselines and random assignment reduces confounding?,Stronger experiments often use both a control group and random assignment.
enhanced_synthesis,65,Synthesize these two ideas: unsupported claims go beyond evidence and contradicted claims conflict with evidence. What conclusion follows?,Unsupported and contradicted claims are different failure types and should not be merged automatically.
enhanced_synthesis,66,Compare the two concepts in this pair: unsupported claims go beyond evidence and contradicted claims conflict with evidence.,Unsupported and contradicted claims are different failure types and should not be merged automatically.
enhanced_synthesis,67,Use both parts of this statement to give a careful interpretation: unsupported claims go beyond evidence and contradicted claims conflict with evidence.,Unsupported and contradicted claims are different failure types and should not be merged automatically.
enhanced_synthesis,68,What mistake should be avoided when combining these facts: unsupported claims go beyond evidence and contradicted claims conflict with evidence?,Unsupported and contradicted claims are different failure types and should not be merged automatically.
enhanced_synthesis,69,Synthesize these two ideas: duplicate prompts inflate row counts and prompt-level aggregation reduces dependence. What conclusion follows?,Duplicate-aware metrics help prevent repeated cases from overstating independent evidence.
enhanced_synthesis,70,Compare the two concepts in this pair: duplicate prompts inflate row counts and prompt-level aggregation reduces dependence.,Duplicate-aware metrics help prevent repeated cases from overstating independent evidence.
enhanced_synthesis,71,Use both parts of this statement to give a careful interpretation: duplicate prompts inflate row counts and prompt-level aggregation reduces dependence.,Duplicate-aware metrics help prevent repeated cases from overstating independent evidence.
enhanced_synthesis,72,What mistake should be avoided when combining these facts: duplicate prompts inflate row counts and prompt-level aggregation reduces dependence?,Duplicate-aware metrics help prevent repeated cases from overstating independent evidence.
enhanced_synthesis,73,Synthesize these two ideas: short-answer prompts have compact references and non-atomic prompts allow varied valid responses. What conclusion follows?,Non-atomic prompts are harder for contradiction detection because correct answers can include caveats and different structures.
enhanced_synthesis,74,Compare the two concepts in this pair: short-answer prompts have compact references and non-atomic prompts allow varied valid responses.,Non-atomic prompts are harder for contradiction detection because correct answers can include caveats and different structures.
enhanced_synthesis,75,Use both parts of this statement to give a careful interpretation: short-answer prompts have compact references and non-atomic prompts allow varied valid responses.,Non-atomic prompts are harder for contradiction detection because correct answers can include caveats and different structures.
enhanced_synthesis,76,What mistake should be avoided when combining these facts: short-answer prompts have compact references and non-atomic prompts allow varied valid responses?,Non-atomic prompts are harder for contradiction detection because correct answers can include caveats and different structures.
enhanced_synthesis,77,Synthesize these two ideas: calibration means confidence matches accuracy and high confidence can still be wrong. What conclusion follows?,Confidence should be interpreted through calibration rather than treated as proof of correctness.
enhanced_synthesis,78,Compare the two concepts in this pair: calibration means confidence matches accuracy and high confidence can still be wrong.,Confidence should be interpreted through calibration rather than treated as proof of correctness.
enhanced_synthesis,79,Use both parts of this statement to give a careful interpretation: calibration means confidence matches accuracy and high confidence can still be wrong.,Confidence should be interpreted through calibration rather than treated as proof of correctness.
enhanced_synthesis,80,What mistake should be avoided when combining these facts: calibration means confidence matches accuracy and high confidence can still be wrong?,Confidence should be interpreted through calibration rather than treated as proof of correctness.
enhanced_synthesis,81,Synthesize these two ideas: claim-level evaluation separates statements and response-level evaluation assigns one label. What conclusion follows?,Claim-level evaluation can reveal mixed answers that are partly correct and partly unsupported.
enhanced_synthesis,82,Compare the two concepts in this pair: claim-level evaluation separates statements and response-level evaluation assigns one label.,Claim-level evaluation can reveal mixed answers that are partly correct and partly unsupported.
enhanced_synthesis,83,Use both parts of this statement to give a careful interpretation: claim-level evaluation separates statements and response-level evaluation assigns one label.,Claim-level evaluation can reveal mixed answers that are partly correct and partly unsupported.
enhanced_synthesis,84,What mistake should be avoided when combining these facts: claim-level evaluation separates statements and response-level evaluation assigns one label?,Claim-level evaluation can reveal mixed answers that are partly correct and partly unsupported.
enhanced_synthesis,85,Synthesize these two ideas: model transparency exposes rules and audits reveal failure cases. What conclusion follows?,Transparent decisions and audits make it easier to diagnose where a detector works or fails.
enhanced_synthesis,86,Compare the two concepts in this pair: model transparency exposes rules and audits reveal failure cases.,Transparent decisions and audits make it easier to diagnose where a detector works or fails.
enhanced_synthesis,87,Use both parts of this statement to give a careful interpretation: model transparency exposes rules and audits reveal failure cases.,Transparent decisions and audits make it easier to diagnose where a detector works or fails.
enhanced_synthesis,88,What mistake should be avoided when combining these facts: model transparency exposes rules and audits reveal failure cases?,Transparent decisions and audits make it easier to diagnose where a detector works or fails.
enhanced_synthesis,89,Synthesize these two ideas: current-fact questions need fresh evidence and stable facts change little. What conclusion follows?,A reliable answer should distinguish time-sensitive claims from stable background facts.
enhanced_synthesis,90,Compare the two concepts in this pair: current-fact questions need fresh evidence and stable facts change little.,A reliable answer should distinguish time-sensitive claims from stable background facts.
enhanced_synthesis,91,Use both parts of this statement to give a careful interpretation: current-fact questions need fresh evidence and stable facts change little.,A reliable answer should distinguish time-sensitive claims from stable background facts.
enhanced_synthesis,92,What mistake should be avoided when combining these facts: current-fact questions need fresh evidence and stable facts change little?,A reliable answer should distinguish time-sensitive claims from stable background facts.
enhanced_synthesis,93,Synthesize these two ideas: assertion scope separates endorsed claims from mentioned claims. What conclusion follows?,A detector should not treat a warning about a claim as if the answer endorsed that claim.
enhanced_synthesis,94,Compare the two concepts in this pair: assertion scope separates endorsed claims from mentioned claims.,A detector should not treat a warning about a claim as if the answer endorsed that claim.
enhanced_synthesis,95,Use both parts of this statement to give a careful interpretation: assertion scope separates endorsed claims from mentioned claims.,A detector should not treat a warning about a claim as if the answer endorsed that claim.
enhanced_synthesis,96,What mistake should be avoided when combining these facts: assertion scope separates endorsed claims from mentioned claims?,A detector should not treat a warning about a claim as if the answer endorsed that claim.
enhanced_synthesis,97,Synthesize these two ideas: category-balanced prompts improve inference and sparse categories leave recall undefined. What conclusion follows?,"Balanced categories with enough positives are needed to compare precision, recall, and F1 meaningfully."
enhanced_synthesis,98,Compare the two concepts in this pair: category-balanced prompts improve inference and sparse categories leave recall undefined.,"Balanced categories with enough positives are needed to compare precision, recall, and F1 meaningfully."
enhanced_synthesis,99,Use both parts of this statement to give a careful interpretation: category-balanced prompts improve inference and sparse categories leave recall undefined.,"Balanced categories with enough positives are needed to compare precision, recall, and F1 meaningfully."
enhanced_synthesis,100,What mistake should be avoided when combining these facts: category-balanced prompts improve inference and sparse categories leave recall undefined?,"Balanced categories with enough positives are needed to compare precision, recall, and F1 meaningfully."
enhanced_citation_grounded_answering,21,Using only this source: 'The trial improved symptoms after eight weeks but did not include a placebo control group.' What limitation should be mentioned about placebo control group?,"The study lacks a placebo control group, so improvement cannot be confidently attributed to the treatment alone."
enhanced_citation_grounded_answering,22,Using only this source: 'The trial improved symptoms after eight weeks but did not include a placebo control group.' What claim should a reliable answer avoid?,"The study lacks a placebo control group, so improvement cannot be confidently attributed to the treatment alone."
enhanced_citation_grounded_answering,23,Using only this source: 'The trial improved symptoms after eight weeks but did not include a placebo control group.' Give the careful conclusion supported by the source.,"The study lacks a placebo control group, so improvement cannot be confidently attributed to the treatment alone."
enhanced_citation_grounded_answering,24,Using only this source: 'The trial improved symptoms after eight weeks but did not include a placebo control group.' What is the strongest source-grounded answer?,"The study lacks a placebo control group, so improvement cannot be confidently attributed to the treatment alone."
enhanced_citation_grounded_answering,25,Using only this source: 'The survey included 120 students from one urban high school.' What limitation should be mentioned about generalization?,The results may not generalize beyond that one urban high school or to broader student populations.
enhanced_citation_grounded_answering,26,Using only this source: 'The survey included 120 students from one urban high school.' What claim should a reliable answer avoid?,The results may not generalize beyond that one urban high school or to broader student populations.
enhanced_citation_grounded_answering,27,Using only this source: 'The survey included 120 students from one urban high school.' Give the careful conclusion supported by the source.,The results may not generalize beyond that one urban high school or to broader student populations.
enhanced_citation_grounded_answering,28,Using only this source: 'The survey included 120 students from one urban high school.' What is the strongest source-grounded answer?,The results may not generalize beyond that one urban high school or to broader student populations.
enhanced_citation_grounded_answering,29,Using only this source: 'The chart reports sales for January through June only.' What limitation should be mentioned about time coverage?,The source supports only January through June and not July through December or full-year sales.
enhanced_citation_grounded_answering,30,Using only this source: 'The chart reports sales for January through June only.' What claim should a reliable answer avoid?,The source supports only January through June and not July through December or full-year sales.
enhanced_citation_grounded_answering,31,Using only this source: 'The chart reports sales for January through June only.' Give the careful conclusion supported by the source.,The source supports only January through June and not July through December or full-year sales.
enhanced_citation_grounded_answering,32,Using only this source: 'The chart reports sales for January through June only.' What is the strongest source-grounded answer?,The source supports only January through June and not July through December or full-year sales.
enhanced_citation_grounded_answering,33,Using only this source: 'The study found an association between screen time and sleep duration.' What limitation should be mentioned about causation?,The source supports association but does not prove that screen time caused sleep changes.
enhanced_citation_grounded_answering,34,Using only this source: 'The study found an association between screen time and sleep duration.' What claim should a reliable answer avoid?,The source supports association but does not prove that screen time caused sleep changes.
enhanced_citation_grounded_answering,35,Using only this source: 'The study found an association between screen time and sleep duration.' Give the careful conclusion supported by the source.,The source supports association but does not prove that screen time caused sleep changes.
enhanced_citation_grounded_answering,36,Using only this source: 'The study found an association between screen time and sleep duration.' What is the strongest source-grounded answer?,The source supports association but does not prove that screen time caused sleep changes.
enhanced_citation_grounded_answering,37,Using only this source: 'The battery lasted 9 hours in lab testing at medium brightness.' What limitation should be mentioned about battery conditions?,"The source supports 9 hours under lab testing at medium brightness, not all real-world settings."
enhanced_citation_grounded_answering,38,Using only this source: 'The battery lasted 9 hours in lab testing at medium brightness.' What claim should a reliable answer avoid?,"The source supports 9 hours under lab testing at medium brightness, not all real-world settings."
enhanced_citation_grounded_answering,39,Using only this source: 'The battery lasted 9 hours in lab testing at medium brightness.' Give the careful conclusion supported by the source.,"The source supports 9 hours under lab testing at medium brightness, not all real-world settings."
enhanced_citation_grounded_answering,40,Using only this source: 'The battery lasted 9 hours in lab testing at medium brightness.' What is the strongest source-grounded answer?,"The source supports 9 hours under lab testing at medium brightness, not all real-world settings."
enhanced_citation_grounded_answering,41,Using only this source: 'The experiment used adult mice only.' What limitation should be mentioned about population?,The results should not be directly generalized to juvenile mice or humans without further evidence.
enhanced_citation_grounded_answering,42,Using only this source: 'The experiment used adult mice only.' What claim should a reliable answer avoid?,The results should not be directly generalized to juvenile mice or humans without further evidence.
enhanced_citation_grounded_answering,43,Using only this source: 'The experiment used adult mice only.' Give the careful conclusion supported by the source.,The results should not be directly generalized to juvenile mice or humans without further evidence.
enhanced_citation_grounded_answering,44,Using only this source: 'The experiment used adult mice only.' What is the strongest source-grounded answer?,The results should not be directly generalized to juvenile mice or humans without further evidence.
enhanced_citation_grounded_answering,45,"Using only this source: 'The app was tested on Android phones, not iPhones.' What limitation should be mentioned about platform?",The source supports Android testing only and does not establish iPhone compatibility.
enhanced_citation_grounded_answering,46,"Using only this source: 'The app was tested on Android phones, not iPhones.' What claim should a reliable answer avoid?",The source supports Android testing only and does not establish iPhone compatibility.
enhanced_citation_grounded_answering,47,"Using only this source: 'The app was tested on Android phones, not iPhones.' Give the careful conclusion supported by the source.",The source supports Android testing only and does not establish iPhone compatibility.
enhanced_citation_grounded_answering,48,"Using only this source: 'The app was tested on Android phones, not iPhones.' What is the strongest source-grounded answer?",The source supports Android testing only and does not establish iPhone compatibility.
enhanced_citation_grounded_answering,49,Using only this source: 'The questionnaire was optional and completed by 35% of invited participants.' What limitation should be mentioned about response bias?,Nonresponse bias is possible because only 35% completed the optional questionnaire.
enhanced_citation_grounded_answering,50,Using only this source: 'The questionnaire was optional and completed by 35% of invited participants.' What claim should a reliable answer avoid?,Nonresponse bias is possible because only 35% completed the optional questionnaire.
enhanced_citation_grounded_answering,51,Using only this source: 'The questionnaire was optional and completed by 35% of invited participants.' Give the careful conclusion supported by the source.,Nonresponse bias is possible because only 35% completed the optional questionnaire.
enhanced_citation_grounded_answering,52,Using only this source: 'The questionnaire was optional and completed by 35% of invited participants.' What is the strongest source-grounded answer?,Nonresponse bias is possible because only 35% completed the optional questionnaire.
enhanced_citation_grounded_answering,53,Using only this source: 'The report covers data through 2021.' What limitation should be mentioned about date coverage?,The source does not provide information after 2021.
enhanced_citation_grounded_answering,54,Using only this source: 'The report covers data through 2021.' What claim should a reliable answer avoid?,The source does not provide information after 2021.
enhanced_citation_grounded_answering,55,Using only this source: 'The report covers data through 2021.' Give the careful conclusion supported by the source.,The source does not provide information after 2021.
enhanced_citation_grounded_answering,56,Using only this source: 'The report covers data through 2021.' What is the strongest source-grounded answer?,The source does not provide information after 2021.
enhanced_citation_grounded_answering,57,Using only this source: 'The clinical note reports fever and cough but no test result.' What limitation should be mentioned about diagnosis?,The source does not support a specific diagnosis because it lacks a test result or diagnosis.
enhanced_citation_grounded_answering,58,Using only this source: 'The clinical note reports fever and cough but no test result.' What claim should a reliable answer avoid?,The source does not support a specific diagnosis because it lacks a test result or diagnosis.
enhanced_citation_grounded_answering,59,Using only this source: 'The clinical note reports fever and cough but no test result.' Give the careful conclusion supported by the source.,The source does not support a specific diagnosis because it lacks a test result or diagnosis.
enhanced_citation_grounded_answering,60,Using only this source: 'The clinical note reports fever and cough but no test result.' What is the strongest source-grounded answer?,The source does not support a specific diagnosis because it lacks a test result or diagnosis.
enhanced_citation_grounded_answering,61,Using only this source: 'The study measured short-term recall after 10 minutes.' What limitation should be mentioned about memory duration?,"The source supports short-term recall after 10 minutes, not long-term memory."
enhanced_citation_grounded_answering,62,Using only this source: 'The study measured short-term recall after 10 minutes.' What claim should a reliable answer avoid?,"The source supports short-term recall after 10 minutes, not long-term memory."
enhanced_citation_grounded_answering,63,Using only this source: 'The study measured short-term recall after 10 minutes.' Give the careful conclusion supported by the source.,"The source supports short-term recall after 10 minutes, not long-term memory."
enhanced_citation_grounded_answering,64,Using only this source: 'The study measured short-term recall after 10 minutes.' What is the strongest source-grounded answer?,"The source supports short-term recall after 10 minutes, not long-term memory."
enhanced_citation_grounded_answering,65,"Using only this source: 'The treatment group improved, but the control group improved by a similar amount.' What limitation should be mentioned about treatment advantage?",The source does not show a clear treatment advantage over the control group.
enhanced_citation_grounded_answering,66,"Using only this source: 'The treatment group improved, but the control group improved by a similar amount.' What claim should a reliable answer avoid?",The source does not show a clear treatment advantage over the control group.
enhanced_citation_grounded_answering,67,"Using only this source: 'The treatment group improved, but the control group improved by a similar amount.' Give the careful conclusion supported by the source.",The source does not show a clear treatment advantage over the control group.
enhanced_citation_grounded_answering,68,"Using only this source: 'The treatment group improved, but the control group improved by a similar amount.' What is the strongest source-grounded answer?",The source does not show a clear treatment advantage over the control group.
enhanced_citation_grounded_answering,69,Using only this source: 'The machine learning model was evaluated only on English text.' What limitation should be mentioned about language scope?,The evaluation does not establish performance on non-English text.
enhanced_citation_grounded_answering,70,Using only this source: 'The machine learning model was evaluated only on English text.' What claim should a reliable answer avoid?,The evaluation does not establish performance on non-English text.
enhanced_citation_grounded_answering,71,Using only this source: 'The machine learning model was evaluated only on English text.' Give the careful conclusion supported by the source.,The evaluation does not establish performance on non-English text.
enhanced_citation_grounded_answering,72,Using only this source: 'The machine learning model was evaluated only on English text.' What is the strongest source-grounded answer?,The evaluation does not establish performance on non-English text.
enhanced_citation_grounded_answering,73,Using only this source: 'The figure shows population estimates with wide error bars.' What limitation should be mentioned about uncertainty?,The population estimates should be treated as uncertain because the error bars are wide.
enhanced_citation_grounded_answering,74,Using only this source: 'The figure shows population estimates with wide error bars.' What claim should a reliable answer avoid?,The population estimates should be treated as uncertain because the error bars are wide.
enhanced_citation_grounded_answering,75,Using only this source: 'The figure shows population estimates with wide error bars.' Give the careful conclusion supported by the source.,The population estimates should be treated as uncertain because the error bars are wide.
enhanced_citation_grounded_answering,76,Using only this source: 'The figure shows population estimates with wide error bars.' What is the strongest source-grounded answer?,The population estimates should be treated as uncertain because the error bars are wide.
enhanced_citation_grounded_answering,77,Using only this source: 'The report states that the law was proposed but not passed.' What limitation should be mentioned about legal status?,"The source supports that the law was proposed, not that it passed or is in effect."
enhanced_citation_grounded_answering,78,Using only this source: 'The report states that the law was proposed but not passed.' What claim should a reliable answer avoid?,"The source supports that the law was proposed, not that it passed or is in effect."
enhanced_citation_grounded_answering,79,Using only this source: 'The report states that the law was proposed but not passed.' Give the careful conclusion supported by the source.,"The source supports that the law was proposed, not that it passed or is in effect."
enhanced_citation_grounded_answering,80,Using only this source: 'The report states that the law was proposed but not passed.' What is the strongest source-grounded answer?,"The source supports that the law was proposed, not that it passed or is in effect."
enhanced_citation_grounded_answering,81,Using only this source: 'The study found no statistically significant difference between groups.' What limitation should be mentioned about group difference?,The source does not show a statistically significant difference between the groups.
enhanced_citation_grounded_answering,82,Using only this source: 'The study found no statistically significant difference between groups.' What claim should a reliable answer avoid?,The source does not show a statistically significant difference between the groups.
enhanced_citation_grounded_answering,83,Using only this source: 'The study found no statistically significant difference between groups.' Give the careful conclusion supported by the source.,The source does not show a statistically significant difference between the groups.
enhanced_citation_grounded_answering,84,Using only this source: 'The study found no statistically significant difference between groups.' What is the strongest source-grounded answer?,The source does not show a statistically significant difference between the groups.
enhanced_citation_grounded_answering,85,Using only this source: 'The study reports a simulation result but no real-world validation.' What limitation should be mentioned about validation?,The result is from simulation only and lacks real-world validation in the source.
enhanced_citation_grounded_answering,86,Using only this source: 'The study reports a simulation result but no real-world validation.' What claim should a reliable answer avoid?,The result is from simulation only and lacks real-world validation in the source.
enhanced_citation_grounded_answering,87,Using only this source: 'The study reports a simulation result but no real-world validation.' Give the careful conclusion supported by the source.,The result is from simulation only and lacks real-world validation in the source.
enhanced_citation_grounded_answering,88,Using only this source: 'The study reports a simulation result but no real-world validation.' What is the strongest source-grounded answer?,The result is from simulation only and lacks real-world validation in the source.
enhanced_citation_grounded_answering,89,"Using only this source: 'The study says the material is water-resistant, not waterproof.' What limitation should be mentioned about material claim?",The source supports water resistance but not waterproofing.
enhanced_citation_grounded_answering,90,"Using only this source: 'The study says the material is water-resistant, not waterproof.' What claim should a reliable answer avoid?",The source supports water resistance but not waterproofing.
enhanced_citation_grounded_answering,91,"Using only this source: 'The study says the material is water-resistant, not waterproof.' Give the careful conclusion supported by the source.",The source supports water resistance but not waterproofing.
enhanced_citation_grounded_answering,92,"Using only this source: 'The study says the material is water-resistant, not waterproof.' What is the strongest source-grounded answer?",The source supports water resistance but not waterproofing.
enhanced_citation_grounded_answering,93,"Using only this source: 'The source says the device supports Bluetooth, but does not mention Wi-Fi.' What limitation should be mentioned about connectivity?",Bluetooth support is stated; Wi-Fi support is not provided.
enhanced_citation_grounded_answering,94,"Using only this source: 'The source says the device supports Bluetooth, but does not mention Wi-Fi.' What claim should a reliable answer avoid?",Bluetooth support is stated; Wi-Fi support is not provided.
enhanced_citation_grounded_answering,95,"Using only this source: 'The source says the device supports Bluetooth, but does not mention Wi-Fi.' Give the careful conclusion supported by the source.",Bluetooth support is stated; Wi-Fi support is not provided.
enhanced_citation_grounded_answering,96,"Using only this source: 'The source says the device supports Bluetooth, but does not mention Wi-Fi.' What is the strongest source-grounded answer?",Bluetooth support is stated; Wi-Fi support is not provided.
enhanced_citation_grounded_answering,97,Using only this source: 'The article describes the plan as preliminary and subject to approval.' What limitation should be mentioned about plan status?,The plan is preliminary and subject to approval.
enhanced_citation_grounded_answering,98,Using only this source: 'The article describes the plan as preliminary and subject to approval.' What claim should a reliable answer avoid?,The plan is preliminary and subject to approval.
enhanced_citation_grounded_answering,99,Using only this source: 'The article describes the plan as preliminary and subject to approval.' Give the careful conclusion supported by the source.,The plan is preliminary and subject to approval.
enhanced_citation_grounded_answering,100,Using only this source: 'The article describes the plan as preliminary and subject to approval.' What is the strongest source-grounded answer?,The plan is preliminary and subject to approval.
enhanced_nuanced_uncertainty,21,"A user asks for current population of a city, but the only source is ten years old. What should a reliable answer say?","It should state the source date, avoid claiming a current value, and request or cite an up-to-date source."
enhanced_nuanced_uncertainty,22,"How should an uncertainty-aware answer handle a request for current population of a city, but the only source is ten years old?","It should state the source date, avoid claiming a current value, and request or cite an up-to-date source."
