prompt,model_response,is_correct,hallucinated
Use both parts of this statement to give a careful interpretation: unsupported claims go beyond evidence and contradicted claims conflict with evidence.,"Unsupported claims lack evidence, while contradicted claims oppose existing evidence",1,False
What mistake should be avoided when combining these facts: unsupported claims go beyond evidence and contradicted claims conflict with evidence?,Avoid accepting claims without supporting evidence or in conflict with evidence,1,False
Synthesize these two ideas: duplicate prompts inflate row counts and prompt-level aggregation reduces dependence. What conclusion follows?,Prompt-level aggregation mitigates the impact of duplicate prompts on row counts,1,False
Compare the two concepts in this pair: duplicate prompts inflate row counts and prompt-level aggregation reduces dependence.,"Duplicate prompts inflate data volume, while prompt-level aggregation minimizes reliance on individual data",1,False
Use both parts of this statement to give a careful interpretation: duplicate prompts inflate row counts and prompt-level aggregation reduces dependence.,"Duplicate prompts increase data volume, while prompt-level aggregation mitigates reliance on individual data points",1,False
What mistake should be avoided when combining these facts: duplicate prompts inflate row counts and prompt-level aggregation reduces dependence?,Avoid using duplicate prompts,1,False
Synthesize these two ideas: short-answer prompts have compact references and non-atomic prompts allow varied valid responses. What conclusion follows?,Short-answer prompts yield precise responses; non-atomic prompts enable diverse answers,1,False
Compare the two concepts in this pair: short-answer prompts have compact references and non-atomic prompts allow varied valid responses.,"Short-answer prompts are concise, non-atomic prompts are open-ended",1,False
Use both parts of this statement to give a careful interpretation: short-answer prompts have compact references and non-atomic prompts allow varied valid responses.,"Short-answer prompts require concise, specific answers, while non-atomic prompts permit diverse, acceptable responses",1,False
What mistake should be avoided when combining these facts: short-answer prompts have compact references and non-atomic prompts allow varied valid responses?,Avoid treating non-atomic prompts as if they have only one valid response,1,False
Synthesize these two ideas: calibration means confidence matches accuracy and high confidence can still be wrong. What conclusion follows?,High confidence requires calibration to ensure accuracy,1,False
Compare the two concepts in this pair: calibration means confidence matches accuracy and high confidence can still be wrong.,"Calibration ensures confidence aligns with accuracy, while high confidence does not guarantee correctness",1,False
Use both parts of this statement to give a careful interpretation: calibration means confidence matches accuracy and high confidence can still be wrong.,"Being well-calibrated means your level of confidence should accurately predict the likelihood of correctness, but even high confidence doesn't guarantee correctness",1,False
What mistake should be avoided when combining these facts: calibration means confidence matches accuracy and high confidence can still be wrong?,Avoid assuming high confidence equates to high accuracy,1,False
Synthesize these two ideas: claim-level evaluation separates statements and response-level evaluation assigns one label. What conclusion follows?,"Claim-level evaluation focuses on individual statements, while response-level evaluation provides an overall assessment",1,False
Compare the two concepts in this pair: claim-level evaluation separates statements and response-level evaluation assigns one label.,"Claim-level evaluation assesses individual claims, while response-level evaluation assigns a single label to the entire response",1,False
Use both parts of this statement to give a careful interpretation: claim-level evaluation separates statements and response-level evaluation assigns one label.,"Claim-level evaluation assesses each statement individually, while response-level evaluation assigns a single label to the entire response",1,False
What mistake should be avoided when combining these facts: claim-level evaluation separates statements and response-level evaluation assigns one label?,Avoid combining claim-level and response-level evaluations into a single process,1,False
Synthesize these two ideas: model transparency exposes rules and audits reveal failure cases. What conclusion follows?,Model transparency aids in identifying and addressing failure cases,1,False
Compare the two concepts in this pair: model transparency exposes rules and audits reveal failure cases.,"Model transparency clarifies logic, while audits identify deficiencies",1,False
Use both parts of this statement to give a careful interpretation: model transparency exposes rules and audits reveal failure cases.,"Model transparency allows understanding of decision-making rules, while audits identify where those decisions go wrong",1,False
What mistake should be avoided when combining these facts: model transparency exposes rules and audits reveal failure cases?,Avoid assuming transparency guarantees understanding or completeness,0,True
Synthesize these two ideas: current-fact questions need fresh evidence and stable facts change little. What conclusion follows?,"Current-fact questions require continuous updates, while stable facts rarely need revision",1,False
Compare the two concepts in this pair: current-fact questions need fresh evidence and stable facts change little.,"Current-fact questions require up-to-date information, while stable facts remain constant over time",1,False
Use both parts of this statement to give a careful interpretation: current-fact questions need fresh evidence and stable facts change little.,"Current-fact questions require ongoing evidence, while stable facts remain consistent over time",1,False
What mistake should be avoided when combining these facts: current-fact questions need fresh evidence and stable facts change little?,Avoid assuming current-fact questions don't require fresh evidence,1,False
Synthesize these two ideas: assertion scope separates endorsed claims from mentioned claims. What conclusion follows?,Assertion scope clarifies which claims are supported and which are merely referenced,1,False
Compare the two concepts in this pair: assertion scope separates endorsed claims from mentioned claims.,Assertion scope differentiates between claims that are supported or endorsed and those that are merely mentioned without endorsement,1,False
Use both parts of this statement to give a careful interpretation: assertion scope separates endorsed claims from mentioned claims.,Assertion scope helps distinguish claims that the speaker endorses from those that are merely mentioned without endorsement,1,False
What mistake should be avoided when combining these facts: assertion scope separates endorsed claims from mentioned claims?,Avoid confusing endorsed claims with mentioned claims,1,False
Synthesize these two ideas: category-balanced prompts improve inference and sparse categories leave recall undefined. What conclusion follows?,Category-balanced prompts improve recall,1,False
Compare the two concepts in this pair: category-balanced prompts improve inference and sparse categories leave recall undefined.,"Category-balanced prompts enhance recall, while sparse categories hinder it",1,False
Use both parts of this statement to give a careful interpretation: category-balanced prompts improve inference and sparse categories leave recall undefined.,"Category-balanced prompts ensure fair evaluation, while sparse categories can result in undefined recall due to insufficient data",1,False
What mistake should be avoided when combining these facts: category-balanced prompts improve inference and sparse categories leave recall undefined?,Avoid combining sparse categories with category-balanced prompts,0,True
Using only this source: 'The trial improved symptoms after eight weeks but did not include a placebo control group.' What limitation should be mentioned about placebo control group?,There was no placebo control group,1,False
Using only this source: 'The trial improved symptoms after eight weeks but did not include a placebo control group.' What claim should a reliable answer avoid?,Placebo effect,1,False
Using only this source: 'The trial improved symptoms after eight weeks but did not include a placebo control group.' Give the careful conclusion supported by the source.,The trial showed symptom improvement after eight weeks without a placebo control group,1,False
Using only this source: 'The trial improved symptoms after eight weeks but did not include a placebo control group.' What is the strongest source-grounded answer?,The trial improved symptoms after eight weeks but lacked a placebo control group,1,False
Using only this source: 'The survey included 120 students from one urban high school.' What limitation should be mentioned about generalization?,Limited sample size and lack of diversity,1,False
Using only this source: 'The survey included 120 students from one urban high school.' What claim should a reliable answer avoid?,Generality about all urban high school students,0,True
Using only this source: 'The survey included 120 students from one urban high school.' Give the careful conclusion supported by the source.,120 students from one urban high school were surveyed,1,False
Using only this source: 'The survey included 120 students from one urban high school.' What is the strongest source-grounded answer?,120 students from one urban high school,1,False
Using only this source: 'The chart reports sales for January through June only.' What limitation should be mentioned about time coverage?,The data excludes sales from July to December,1,False
Using only this source: 'The chart reports sales for January through June only.' What claim should a reliable answer avoid?,Sales data for July or later,1,False
Using only this source: 'The chart reports sales for January through June only.' Give the careful conclusion supported by the source.,The chart data is limited to January through June,1,False
Using only this source: 'The chart reports sales for January through June only.' What is the strongest source-grounded answer?,Sales data is available only for January through June,1,False
Using only this source: 'The study found an association between screen time and sleep duration.' What limitation should be mentioned about causation?,Association does not imply causation,1,False
Using only this source: 'The study found an association between screen time and sleep duration.' What claim should a reliable answer avoid?,Causation between screen time and sleep duration,1,False
Using only this source: 'The study found an association between screen time and sleep duration.' Give the careful conclusion supported by the source.,Screen time is associated with sleep duration,1,False
Using only this source: 'The study found an association between screen time and sleep duration.' What is the strongest source-grounded answer?,The study found an association between screen time and sleep duration,1,False
Using only this source: 'The battery lasted 9 hours in lab testing at medium brightness.' What limitation should be mentioned about battery conditions?,Lab testing conditions may not reflect real-world usage,1,False
Using only this source: 'The battery lasted 9 hours in lab testing at medium brightness.' What claim should a reliable answer avoid?,Battery life exceeds 9 hours,1,False
Using only this source: 'The battery lasted 9 hours in lab testing at medium brightness.' Give the careful conclusion supported by the source.,The battery lasted 9 hours in lab testing at medium brightness,1,False
Using only this source: 'The battery lasted 9 hours in lab testing at medium brightness.' What is the strongest source-grounded answer?,9 hours,1,False
Using only this source: 'The experiment used adult mice only.' What limitation should be mentioned about population?,The study's findings may not be generalizable to non-adult or non-mouse populations,1,False
Using only this source: 'The experiment used adult mice only.' What claim should a reliable answer avoid?,The experiment used non-adult mice,1,False
Using only this source: 'The experiment used adult mice only.' Give the careful conclusion supported by the source.,The experiment results apply only to adult mice,1,False
Using only this source: 'The experiment used adult mice only.' What is the strongest source-grounded answer?,The experiment used adult mice only,1,False
"Using only this source: 'The app was tested on Android phones, not iPhones.' What limitation should be mentioned about platform?",Only tested on Android phones,1,False
"Using only this source: 'The app was tested on Android phones, not iPhones.' What claim should a reliable answer avoid?",The claim that the app was tested on iPhones,0,True
"Using only this source: 'The app was tested on Android phones, not iPhones.' Give the careful conclusion supported by the source.",The app was tested on Android phones,1,False
"Using only this source: 'The app was tested on Android phones, not iPhones.' What is the strongest source-grounded answer?",The app was tested on Android phones,1,False
Using only this source: 'The questionnaire was optional and completed by 35% of invited participants.' What limitation should be mentioned about response bias?,The response rate was low at 35%,1,False
Using only this source: 'The questionnaire was optional and completed by 35% of invited participants.' What claim should a reliable answer avoid?,All participants completed the questionnaire,0,True
Using only this source: 'The questionnaire was optional and completed by 35% of invited participants.' Give the careful conclusion supported by the source.,35% of invited participants completed the optional questionnaire,1,False
Using only this source: 'The questionnaire was optional and completed by 35% of invited participants.' What is the strongest source-grounded answer?,35% of invited participants completed the questionnaire,1,False
Using only this source: 'The report covers data through 2021.' What limitation should be mentioned about date coverage?,Data is only up to 2021,1,False
Using only this source: 'The report covers data through 2021.' What claim should a reliable answer avoid?,Any claim about data beyond 2021,0,True
Using only this source: 'The report covers data through 2021.' Give the careful conclusion supported by the source.,The data is current only through 2021,1,False
Using only this source: 'The report covers data through 2021.' What is the strongest source-grounded answer?,2021,1,False
Using only this source: 'The clinical note reports fever and cough but no test result.' What limitation should be mentioned about diagnosis?,No confirmed test result,1,False
Using only this source: 'The clinical note reports fever and cough but no test result.' What claim should a reliable answer avoid?,Positive or negative test result,0,True
Using only this source: 'The clinical note reports fever and cough but no test result.' Give the careful conclusion supported by the source.,No test result is available,1,False
Using only this source: 'The clinical note reports fever and cough but no test result.' What is the strongest source-grounded answer?,Fever and cough,1,False
Using only this source: 'The study measured short-term recall after 10 minutes.' What limitation should be mentioned about memory duration?,The study only measures short-term recall,1,False
Using only this source: 'The study measured short-term recall after 10 minutes.' What claim should a reliable answer avoid?,Long-term memory effects,0,True
Using only this source: 'The study measured short-term recall after 10 minutes.' Give the careful conclusion supported by the source.,Short-term recall was measured after 10 minutes,1,False
Using only this source: 'The study measured short-term recall after 10 minutes.' What is the strongest source-grounded answer?,The study measured short-term recall after 10 minutes,1,False
"Using only this source: 'The treatment group improved, but the control group improved by a similar amount.' What limitation should be mentioned about treatment advantage?",Lack of treatment advantage,1,False
"Using only this source: 'The treatment group improved, but the control group improved by a similar amount.' What claim should a reliable answer avoid?",The treatment caused the improvement,0,True
"Using only this source: 'The treatment group improved, but the control group improved by a similar amount.' Give the careful conclusion supported by the source.",The treatment had no significant effect,1,False
"Using only this source: 'The treatment group improved, but the control group improved by a similar amount.' What is the strongest source-grounded answer?",The treatment was not more effective than the control,1,False
Using only this source: 'The machine learning model was evaluated only on English text.' What limitation should be mentioned about language scope?,The model is limited to English text,1,False
Using only this source: 'The machine learning model was evaluated only on English text.' What claim should a reliable answer avoid?,The model's effectiveness on non-English text,0,True
Using only this source: 'The machine learning model was evaluated only on English text.' Give the careful conclusion supported by the source.,The model's evaluation was limited to English text,1,False
Using only this source: 'The machine learning model was evaluated only on English text.' What is the strongest source-grounded answer?,English text,1,False
Using only this source: 'The figure shows population estimates with wide error bars.' What limitation should be mentioned about uncertainty?,Wide error bars indicate significant uncertainty in population estimates,1,False
Using only this source: 'The figure shows population estimates with wide error bars.' What claim should a reliable answer avoid?,Exact population numbers,0,True
Using only this source: 'The figure shows population estimates with wide error bars.' Give the careful conclusion supported by the source.,Population estimates are uncertain,1,False
Using only this source: 'The figure shows population estimates with wide error bars.' What is the strongest source-grounded answer?,Population estimates have wide error bars,1,False
Using only this source: 'The report states that the law was proposed but not passed.' What limitation should be mentioned about legal status?,Not passed,1,False
Using only this source: 'The report states that the law was proposed but not passed.' What claim should a reliable answer avoid?,That the law was passed,0,True
Using only this source: 'The report states that the law was proposed but not passed.' Give the careful conclusion supported by the source.,The law was proposed but not passed,1,False
Using only this source: 'The report states that the law was proposed but not passed.' What is the strongest source-grounded answer?,The law was proposed but not passed,1,False
Using only this source: 'The study found no statistically significant difference between groups.' What limitation should be mentioned about group difference?,Sample size may be too small,1,False
Using only this source: 'The study found no statistically significant difference between groups.' What claim should a reliable answer avoid?,Claims of a difference between groups,1,False
Using only this source: 'The study found no statistically significant difference between groups.' Give the careful conclusion supported by the source.,No statistically significant difference between groups,1,False
Using only this source: 'The study found no statistically significant difference between groups.' What is the strongest source-grounded answer?,No statistically significant difference,1,False
Using only this source: 'The study reports a simulation result but no real-world validation.' What limitation should be mentioned about validation?,Lack of real-world validation,1,False
Using only this source: 'The study reports a simulation result but no real-world validation.' What claim should a reliable answer avoid?,Real-world validation,1,False
Using only this source: 'The study reports a simulation result but no real-world validation.' Give the careful conclusion supported by the source.,The study lacks real-world validation,1,False
Using only this source: 'The study reports a simulation result but no real-world validation.' What is the strongest source-grounded answer?,The study lacks real-world validation,1,False
"Using only this source: 'The study says the material is water-resistant, not waterproof.' What limitation should be mentioned about material claim?",The material is not waterproof,1,False
"Using only this source: 'The study says the material is water-resistant, not waterproof.' What claim should a reliable answer avoid?",Waterproof,1,False
"Using only this source: 'The study says the material is water-resistant, not waterproof.' Give the careful conclusion supported by the source.",The material is water-resistant,1,False
"Using only this source: 'The study says the material is water-resistant, not waterproof.' What is the strongest source-grounded answer?",Water-resistant,1,False
"Using only this source: 'The source says the device supports Bluetooth, but does not mention Wi-Fi.' What limitation should be mentioned about connectivity?",No Wi-Fi support,1,False
"Using only this source: 'The source says the device supports Bluetooth, but does not mention Wi-Fi.' What claim should a reliable answer avoid?",The device supports Wi-Fi,0,True
"Using only this source: 'The source says the device supports Bluetooth, but does not mention Wi-Fi.' Give the careful conclusion supported by the source.",The device supports Bluetooth but not Wi-Fi,1,False
"Using only this source: 'The source says the device supports Bluetooth, but does not mention Wi-Fi.' What is the strongest source-grounded answer?",The device supports Bluetooth,1,False
Using only this source: 'The article describes the plan as preliminary and subject to approval.' What limitation should be mentioned about plan status?,Preliminary and subject to approval,1,False
Using only this source: 'The article describes the plan as preliminary and subject to approval.' What claim should a reliable answer avoid?,The plan is final and approved,0,True
Using only this source: 'The article describes the plan as preliminary and subject to approval.' Give the careful conclusion supported by the source.,The plan is preliminary and subject to approval,1,False
Using only this source: 'The article describes the plan as preliminary and subject to approval.' What is the strongest source-grounded answer?,Preliminary and subject to approval,1,False
"A user asks for current population of a city, but the only source is ten years old. What should a reliable answer say?",The population data is outdated,1,False
"How should an uncertainty-aware answer handle a request for current population of a city, but the only source is ten years old?",State the population as of the source date and note the data may be outdated,1,False
"What would be an overconfident mistake when answering about current population of a city, but the only source is ten years old?",Assuming the population is unchanged,1,False
"Give a cautious response policy for a question about current population of a city, but the only source is ten years old.",The population may have changed significantly; verify with updated sources,1,False
"A user asks for this year's award winner, but the source covers only last year's award. What should a reliable answer say?",Information not available,0,True
"How should an uncertainty-aware answer handle a request for this year's award winner, but the source covers only last year's award?",Indicate the limitation and specify the most recent known winner,1,False
"What would be an overconfident mistake when answering about this year's award winner, but the source covers only last year's award?",Assuming this year's winner is the same as last year's,1,False
"Give a cautious response policy for a question about this year's award winner, but the source covers only last year's award.","""I'm sorry, I don't have information on this year's award winner.""",1,False
A user asks for a diagnosis from symptoms without test results or clinician assessment. What should a reliable answer say?,Consult a healthcare professional,0,True
How should an uncertainty-aware answer handle a request for a diagnosis from symptoms without test results or clinician assessment?,Refer to a healthcare professional,0,True
What would be an overconfident mistake when answering about a diagnosis from symptoms without test results or clinician assessment?,Assuming accuracy without evidence,1,False
Give a cautious response policy for a question about a diagnosis from symptoms without test results or clinician assessment.,Consult a healthcare professional for an accurate diagnosis,0,True
A user asks for a value from a missing chart image. What should a reliable answer say?,Unavailable,0,True
How should an uncertainty-aware answer handle a request for a value from a missing chart image?,Acknowledge the chart is missing and cannot provide the value,1,False
What would be an overconfident mistake when answering about a value from a missing chart image?,Assuming exact data without viewing the chart,1,False
Give a cautious response policy for a question about a value from a missing chart image.,I cannot provide an accurate value without the chart image,1,False
A user asks for whether a product is safe for children when only adult testing is provided. What should a reliable answer say?,Safety for children cannot be assured,1,False
How should an uncertainty-aware answer handle a request for whether a product is safe for children when only adult testing is provided?,Suggest consulting a pediatrician,1,False
What would be an overconfident mistake when answering about whether a product is safe for children when only adult testing is provided?,Assuming it is safe for children,1,False
Give a cautious response policy for a question about whether a product is safe for children when only adult testing is provided.,Consult a pediatrician or refer to child-specific safety guidelines,1,False
A user asks for tomorrow's weather when only climate averages are available. What should a reliable answer say?,"I cannot predict tomorrow's weather, only provide climate averages",1,False
How should an uncertainty-aware answer handle a request for tomorrow's weather when only climate averages are available?,Provide climate averages with a disclaimer of potential variability,1,False
What would be an overconfident mistake when answering about tomorrow's weather when only climate averages are available?,Assuming specific weather conditions will occur,1,False
Give a cautious response policy for a question about tomorrow's weather when only climate averages are available.,"Based on climate averages, expect typical weather for this time of year but be prepared for variations",1,False
A user asks for whether a proposed law is currently in effect. What should a reliable answer say?,Check official government sources for the law's status,1,False
How should an uncertainty-aware answer handle a request for whether a proposed law is currently in effect?,"Indicate the current status based on available information, acknowledging any uncertainties if they exist",1,False
What would be an overconfident mistake when answering about whether a proposed law is currently in effect?,Assuming the law is in effect without verification,0,True
Give a cautious response policy for a question about whether a proposed law is currently in effect.,Check the latest official legal database or government website,1,False
A user asks for exact election results while counting is incomplete. What should a reliable answer say?,Election results are not final until counting is complete,1,False
How should an uncertainty-aware answer handle a request for exact election results while counting is incomplete?,Provide current partial results with a disclaimer about incompleteness,1,False
What would be an overconfident mistake when answering about exact election results while counting is incomplete?,Claiming a specific outcome,1,False
Give a cautious response policy for a question about exact election results while counting is incomplete.,Election results are not final until all votes are counted and officially certified,1,False
A user asks for the cause of a fire when the report says the investigation is ongoing. What should a reliable answer say?,The cause of the fire is under investigation,1,False
How should an uncertainty-aware answer handle a request for the cause of a fire when the report says the investigation is ongoing?,The cause is under investigation,1,False
What would be an overconfident mistake when answering about the cause of a fire when the report says the investigation is ongoing?,Claiming a specific cause,1,False
Give a cautious response policy for a question about the cause of a fire when the report says the investigation is ongoing.,"""The cause is under investigation.""",1,False
A user asks for a stock recommendation based only on historical prices. What should a reliable answer say?,I cannot provide financial advice,1,False
How should an uncertainty-aware answer handle a request for a stock recommendation based only on historical prices?,Recommend consulting a financial advisor,0,True
What would be an overconfident mistake when answering about a stock recommendation based only on historical prices?,Assuming future performance will mirror past results,1,False
Give a cautious response policy for a question about a stock recommendation based only on historical prices.,Consider seeking advice from a financial advisor,0,True
A user asks for whether a drug cures a disease when the source only reports symptom improvement in a small trial. What should a reliable answer say?,More research needed,1,False
How should an uncertainty-aware answer handle a request for whether a drug cures a disease when the source only reports symptom improvement in a small trial?,"It should state symptom improvement in a small trial, not a cure",1,False
What would be an overconfident mistake when answering about whether a drug cures a disease when the source only reports symptom improvement in a small trial?,Claiming the drug cures the disease,1,False
Give a cautious response policy for a question about whether a drug cures a disease when the source only reports symptom improvement in a small trial.,Further research is needed to confirm efficacy,1,False
A user asks for an exact attendance number when the source says only 'thousands'. What should a reliable answer say?,Unavailable,0,True
How should an uncertainty-aware answer handle a request for an exact attendance number when the source says only 'thousands'?,"Estimate using a range or say ""thousands.""",1,False
What would be an overconfident mistake when answering about an exact attendance number when the source says only 'thousands'?,Stating a precise number,0,True
Give a cautious response policy for a question about an exact attendance number when the source says only 'thousands'.,"Estimate attendance as ""thousands.""",1,False
A user asks for events after 2022 when the dataset ends in 2022. What should a reliable answer say?,Data not available,0,True
How should an uncertainty-aware answer handle a request for events after 2022 when the dataset ends in 2022?,An uncertainty-aware answer should state that information beyond 2022 is not available,0,True
What would be an overconfident mistake when answering about events after 2022 when the dataset ends in 2022?,Assuming knowledge of events after 2022,1,False
Give a cautious response policy for a question about events after 2022 when the dataset ends in 2022.,I cannot provide information on events after 2022,1,False
A user asks for whether a rumor is true when the source is an unverified social media post. What should a reliable answer say?,Verify with credible sources,0,True
How should an uncertainty-aware answer handle a request for whether a rumor is true when the source is an unverified social media post?,State that the truth is uncertain without verification,1,False
What would be an overconfident mistake when answering about whether a rumor is true when the source is an unverified social media post?,Believing the rumor without verification,1,False
Give a cautious response policy for a question about whether a rumor is true when the source is an unverified social media post.,Verify with credible sources before accepting as true,0,True
A user asks for whether a model is unbiased when only overall accuracy is reported. What should a reliable answer say?,Overall accuracy alone cannot determine model bias,1,False
How should an uncertainty-aware answer handle a request for whether a model is unbiased when only overall accuracy is reported?,It should indicate that overall accuracy alone is insufficient to determine bias,1,False
What would be an overconfident mistake when answering about whether a model is unbiased when only overall accuracy is reported?,Assuming the model is unbiased without examining bias across different groups,1,False
Give a cautious response policy for a question about whether a model is unbiased when only overall accuracy is reported.,"Consider additional metrics beyond accuracy to assess bias, such as precision, recall, and demographic parity",1,False
A user asks for whether a treatment has no side effects when none were observed in 30 participants. What should a reliable answer say?,Absence of observed side effects in 30 participants doesn't guarantee no side effects exist,1,False
How should an uncertainty-aware answer handle a request for whether a treatment has no side effects when none were observed in 30 participants?,State that side effects were not observed but cannot be ruled out,1,False
What would be an overconfident mistake when answering about whether a treatment has no side effects when none were observed in 30 participants?,Assuming no side effects exist,1,False
Give a cautious response policy for a question about whether a treatment has no side effects when none were observed in 30 participants.,Further studies needed; sample size small,1,False
A user asks for whether a trend will continue when only past data are shown. What should a reliable answer say?,Past performance does not guarantee future results,1,False
How should an uncertainty-aware answer handle a request for whether a trend will continue when only past data are shown?,State that future trends cannot be predicted with certainty based solely on past data,1,False
What would be an overconfident mistake when answering about whether a trend will continue when only past data are shown?,Assuming the trend will continue indefinitely,0,True
Give a cautious response policy for a question about whether a trend will continue when only past data are shown.,Past performance is not indicative of future results,1,False
A user asks for whether a legal case sets national precedent when the source identifies only a local court. What should a reliable answer say?,No,1,False
How should an uncertainty-aware answer handle a request for whether a legal case sets national precedent when the source identifies only a local court?,It should state the case does not set national precedent,1,False
What would be an overconfident mistake when answering about whether a legal case sets national precedent when the source identifies only a local court?,Assuming it sets national precedent,0,True
Give a cautious response policy for a question about whether a legal case sets national precedent when the source identifies only a local court.,The case likely does not set national precedent; confirm jurisdictional details,1,False
A user asks for whether all experts agree when the source quotes only two experts. What should a reliable answer say?,No,1,False
How should an uncertainty-aware answer handle a request for whether all experts agree when the source quotes only two experts?,All experts do not agree,1,False
What would be an overconfident mistake when answering about whether all experts agree when the source quotes only two experts?,Assuming consensus,1,False
Give a cautious response policy for a question about whether all experts agree when the source quotes only two experts.,Two experts don't represent all; further consensus needed,1,False
A user asks for whether a benchmark proves a detector works generally when it covers one benchmark. What should a reliable answer say?,No,1,False
How should an uncertainty-aware answer handle a request for whether a benchmark proves a detector works generally when it covers one benchmark?,Acknowledge limitations and recommend further testing,1,False
What would be an overconfident mistake when answering about whether a benchmark proves a detector works generally when it covers one benchmark?,Assuming the detector works generally based solely on one benchmark,1,False
Give a cautious response policy for a question about whether a benchmark proves a detector works generally when it covers one benchmark.,A single benchmark does not prove general efficacy,1,False
